sample_name	genus	clade	alignment_length	genome_equivalents	depth	Filter size (um)	cell_state	binned_depth	Efficiency	Absolute Genome Equivalent
KJ75	Synechococcus	Synechococcus subsubclade 5.1A-II	6548	0.0182190191434287	5.0	1.2	Free-living	5	6.227376559529008e-06	2925.6331248429674
KJ75	Synechococcus	Synechococcus subsubclade 5.1A-III	190	0.0005286520521153	5.0	1.2	Free-living	5	6.227376559529008e-06	84.89161480147963
KJ75	Synechococcus	Synechococcus subsubclade 5.1A-IV	97	0.000269890784501	5.0	1.2	Free-living	5	6.227376559529008e-06	43.33940334602353
KJ75	Synechococcus	Synechococcus subsubclade 5.1A-WPC1	123	0.0003422326442641	5.0	1.2	Free-living	5	6.227376559529008e-06	54.95615063463963
KJ75	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	42	0.0001168599273097	5.0	1.2	Free-living	5	6.227376559529008e-06	18.76551485085373
KJ75	Synechococcus	Synechococcus subsubclade 5.1B-I	137	0.0003811859533674	5.0	1.2	Free-living	5	6.227376559529008e-06	61.21132225160157
KJ75	Synechococcus	Synechococcus subsubclade 5.1B-IX	88	0.000244849371506	5.0	1.2	Free-living	5	6.227376559529008e-06	39.318221592258844
KJ75	Synechococcus	Synechococcus subsubclade 5.1B-VII	313	0.0008708846963795	5.0	1.2	Free-living	5	6.227376559529008e-06	139.84776543613532
KJ75	Synechococcus	Synechococcus subsubclade 5.2A	234	0.0006510767378684	5.0	1.2	Free-living	5	6.227376559529008e-06	104.5507255976251
KJ75	Synechococcus	Synechococcus subsubclade 5.2B	82	0.0002281550961761	5.0	1.2	Free-living	5	6.227376559529008e-06	36.63743375643177
KJ75	Synechococcus	Synechococcus subsubclade 5.2C	45	0.0001252070649746	5.0	1.2	Free-living	5	6.227376559529008e-06	20.10590876875924
KJ75	Synechococcus	Synechococcus subsubclade 5.3	5766	0.0160431985920907	5.0	1.2	Free-living	5	6.227376559529008e-06	2576.2371102389366
KJ75	Synechococcus	Synechococcus subsubclade RSCCF101	39	0.0001085127896447	5.0	1.2	Free-living	5	6.227376559529008e-06	17.425120932932167
KJ75	Synechococcus	unclassified	1791	0.0049832411859928	5.0	1.2	Free-living	5	6.227376559529008e-06	800.2151689972151
KJ78	Prochlorococcus	Prochlorococcus subclade AMZ-I	669	0.0018614116992904	5.0	0.2	Free-living	5	4.73696666688334e-06	392.954358810193
KJ78	Prochlorococcus	Prochlorococcus subclade AMZ-II	293	0.0008152371119463	5.0	0.2	Free-living	5	4.73696666688334e-06	172.10108689295055
KJ78	Prochlorococcus	Prochlorococcus subclade AMZ-III	623	0.001733422255094	5.0	0.2	Free-living	5	4.73696666688334e-06	365.9350755437119
KJ78	Prochlorococcus	Prochlorococcus subclade HLI	100701	0.2801883700003693	5.0	0.2	Free-living	5	4.73696666688334e-06	59149.322700368
KJ78	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	4359876	12.130828391413496	5.0	0.2	Free-living	5	4.73696666688334e-06	2560885.3184932596
KJ78	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	13031	0.0362571836374496	5.0	0.2	Free-living	5	4.73696666688334e-06	7654.093048812776
KJ78	Prochlorococcus	Prochlorococcus subclade LLI	5761	0.0160292866959824	5.0	0.2	Free-living	5	4.73696666688334e-06	3383.8715412639326
KJ78	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	6955	0.0193514474866443	5.0	0.2	Free-living	5	4.73696666688334e-06	4085.1981547458245
KJ78	Prochlorococcus	Prochlorococcus subclade LLIV	1645	0.0045770138196304	5.0	0.2	Free-living	5	4.73696666688334e-06	966.2330646379278
KJ78	Prochlorococcus	Prochlorococcus subclade LLVII	7741	0.0215383975548689	5.0	0.2	Free-living	5	4.73696666688334e-06	4546.875473168564
KJ78	Prochlorococcus	Prochlorococcus subclade LLVIII	648	0.0018029817356355	5.0	0.2	Free-living	5	4.73696666688334e-06	380.6194686233166
KJ78	Prochlorococcus	unclassified	1456697	4.05308346505425	5.0	0.2	Free-living	5	4.73696666688334e-06	855628.4538351952
KJ78	Synechococcus	Synechococcus subsubclade 5.1A-AG676E04	99	0.0002754555429443	5.0	0.2	Free-living	5	4.73696666688334e-06	58.15019659522629
KJ78	Synechococcus	Synechococcus subsubclade 5.1A-CRD2	1377	0.0038313361882256	5.0	0.2	Free-living	5	4.73696666688334e-06	808.816370824582
KJ78	Synechococcus	Synechococcus subsubclade 5.1A-EnvC-UC-A	14108	0.0392538060591772	5.0	0.2	Free-living	5	4.73696666688334e-06	8286.696702682102
KJ78	Synechococcus	Synechococcus subsubclade 5.1A-II	185005	0.514754067903182	5.0	0.2	Free-living	5	4.73696666688334e-06	108667.44566768537
KJ78	Synechococcus	Synechococcus subsubclade 5.1A-III	9620	0.0267664881123678	5.0	0.2	Free-living	5	4.73696666688334e-06	5650.554457031604
KJ78	Synechococcus	Synechococcus subsubclade 5.1A-IV	1433	0.0039871494246385	5.0	0.2	Free-living	5	4.73696666688334e-06	841.7094113228841
KJ78	Synechococcus	Synechococcus subsubclade 5.1A-WPC1	702	0.0019532302136052	5.0	0.2	Free-living	5	4.73696666688334e-06	412.3377576752755
KJ78	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	1366	0.0038007300167873	5.0	0.2	Free-living	5	4.73696666688334e-06	802.3552378695475
KJ78	Synechococcus	Synechococcus subsubclade 5.1B-HK1	607	0.0016889041875475	5.0	0.2	Free-living	5	4.73696666688334e-06	356.5370639727775
KJ78	Synechococcus	Synechococcus subsubclade 5.1B-I	1015	0.0028241149099847	5.0	0.2	Free-living	5	4.73696666688334e-06	596.1863590319098
KJ78	Synechococcus	Synechococcus subsubclade 5.1B-IX	80	0.0002225903377327	5.0	0.2	Free-living	5	4.73696666688334e-06	46.990057854714024
KJ78	Synechococcus	Synechococcus subsubclade 5.1B-VI	67	0.0001864194078512	5.0	0.2	Free-living	5	4.73696666688334e-06	39.35417345333646
KJ78	Synechococcus	Synechococcus subsubclade 5.1B-VII	295	0.0008208018703896	5.0	0.2	Free-living	5	4.73696666688334e-06	173.2758383393147
KJ78	Synechococcus	Synechococcus subsubclade 5.1B-VIII	149	0.0004145745040273	5.0	0.2	Free-living	5	4.73696666688334e-06	87.51898275443575
KJ78	Synechococcus	Synechococcus subsubclade 5.1B-XVI	412	0.0011463402393238	5.0	0.2	Free-living	5	4.73696666688334e-06	241.9987979518606
KJ78	Synechococcus	Synechococcus subsubclade 5.2A	378	0.0010517393457874	5.0	0.2	Free-living	5	4.73696666688334e-06	222.02802336360662
KJ78	Synechococcus	Synechococcus subsubclade 5.2B	578	0.0016082151901193	5.0	0.2	Free-living	5	4.73696666688334e-06	339.50316800042333
KJ78	Synechococcus	Synechococcus subsubclade 5.2C	818	0.0022759862033177	5.0	0.2	Free-living	5	4.73696666688334e-06	480.4733415646288
KJ78	Synechococcus	Synechococcus subsubclade 5.3	6199	0.0172479687950694	5.0	0.2	Free-living	5	4.73696666688334e-06	3641.1421080185905
KJ78	Synechococcus	Synechococcus subsubclade RSCCF101	87	0.0002420669922844	5.0	0.2	Free-living	5	4.73696666688334e-06	51.101687917020236
KJ78	Synechococcus	unclassified	40116	0.1116179248561068	5.0	0.2	Free-living	5	4.73696666688334e-06	23563.16451125572
KJ81	Prochlorococcus	Prochlorococcus subclade AMZ-I	282	0.000784630940508	75.0	20.0	Particle-bound	75	3.57403729504552e-05	21.95363046702641
KJ81	Prochlorococcus	Prochlorococcus subclade AMZ-II	196	0.0005453463274453	75.0	20.0	Particle-bound	75	3.57403729504552e-05	15.258551672118303
KJ81	Prochlorococcus	Prochlorococcus subclade AMZ-III	96	0.0002671084052793	75.0	20.0	Particle-bound	75	3.57403729504552e-05	7.473576329199945
KJ81	Prochlorococcus	Prochlorococcus subclade HLI	1526	0.0042459106922529	75.0	20.0	Particle-bound	75	3.57403729504552e-05	118.79872373292689
KJ81	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	51627	0.1436458920766334	75.0	20.0	Particle-bound	75	3.57403729504552e-05	4019.149220288253
KJ81	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	299	0.0008319313872762	75.0	20.0	Particle-bound	75	3.57403729504552e-05	23.277076275321974
KJ81	Prochlorococcus	Prochlorococcus subclade LLI	3536	0.0098384929277892	75.0	20.0	Particle-bound	75	3.57403729504552e-05	275.2767281255775
KJ81	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	2108	0.0058652553992589	75.0	20.0	Particle-bound	75	3.57403729504552e-05	164.10728022870836
KJ81	Prochlorococcus	Prochlorococcus subclade LLIV	1531	0.0042598225883612	75.0	20.0	Particle-bound	75	3.57403729504552e-05	119.18797250007279
KJ81	Prochlorococcus	Prochlorococcus subclade LLVII	9707	0.0270085551046522	75.0	20.0	Particle-bound	75	3.57403729504552e-05	755.6875565370453
KJ81	Prochlorococcus	Prochlorococcus subclade LLVIII	183	0.0005091753975637	75.0	20.0	Particle-bound	75	3.57403729504552e-05	14.246504877538358
KJ81	Prochlorococcus	unclassified	18797	0.0523003822295403	75.0	20.0	Particle-bound	75	3.57403729504552e-05	1463.341815208288
KJ81	Synechococcus	Synechococcus subsubclade 5.1A-AG676E04	70	0.0001947665455161	75.0	20.0	Particle-bound	75	3.57403729504552e-05	5.449482740040053
KJ81	Synechococcus	Synechococcus subsubclade 5.1A-CRD2	146	0.0004062273663623	75.0	20.0	Particle-bound	75	3.57403729504552e-05	11.366064000659124
KJ81	Synechococcus	Synechococcus subsubclade 5.1A-EnvC-UC-A	623	0.001733422255094	75.0	20.0	Particle-bound	75	3.57403729504552e-05	48.50039638637634
KJ81	Synechococcus	Synechococcus subsubclade 5.1A-II	7322	0.0203725806609934	75.0	20.0	Particle-bound	75	3.57403729504552e-05	570.0158946084509
KJ81	Synechococcus	Synechococcus subsubclade 5.1A-III	687	0.0019114945252803	75.0	20.0	Particle-bound	75	3.57403729504552e-05	53.48278060584577
KJ81	Synechococcus	Synechococcus subsubclade 5.1A-IV	441	0.0012270292367519	75.0	20.0	Particle-bound	75	3.57403729504552e-05	34.33174126226548
KJ81	Synechococcus	Synechococcus subsubclade 5.1A-WPC1	42	0.0001168599273097	75.0	20.0	Particle-bound	75	3.57403729504552e-05	3.269689644025151
KJ81	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	2525	0.0070255075346911	75.0	20.0	Particle-bound	75	3.57403729504552e-05	196.57062740867735
KJ81	Synechococcus	Synechococcus subsubclade 5.1B-HK1	96	0.0002671084052793	75.0	20.0	Particle-bound	75	3.57403729504552e-05	7.473576329199945
KJ81	Synechococcus	Synechococcus subsubclade 5.1B-I	197	0.0005481287066669	75.0	20.0	Particle-bound	75	3.57403729504552e-05	15.336401425545807
KJ81	Synechococcus	Synechococcus subsubclade 5.1B-IX	40	0.0001112951688663	75.0	20.0	Particle-bound	75	3.57403729504552e-05	3.1139901371645453
KJ81	Synechococcus	Synechococcus subsubclade 5.1B-VI	50	0.0001391189610829	75.0	20.0	Particle-bound	75	3.57403729504552e-05	3.8924876714563816
KJ81	Synechococcus	Synechococcus subsubclade 5.1B-VII	50	0.0001391189610829	75.0	20.0	Particle-bound	75	3.57403729504552e-05	3.8924876714563816
KJ81	Synechococcus	Synechococcus subsubclade 5.1B-VIII	200	0.0005564758443319	75.0	20.0	Particle-bound	75	3.57403729504552e-05	15.56995068583392
KJ81	Synechococcus	Synechococcus subsubclade 5.2A	94	0.000261543646836	75.0	20.0	Particle-bound	75	3.57403729504552e-05	7.317876822342138
KJ81	Synechococcus	Synechococcus subsubclade 5.2B	177	0.0004924811222337	75.0	20.0	Particle-bound	75	3.57403729504552e-05	13.779406356962136
KJ81	Synechococcus	Synechococcus subsubclade 5.2C	196	0.0005453463274453	75.0	20.0	Particle-bound	75	3.57403729504552e-05	15.258551672118303
KJ81	Synechococcus	Synechococcus subsubclade 5.3	11912	0.0331437012884122	75.0	20.0	Particle-bound	75	3.57403729504552e-05	927.3462628483868
KJ81	Synechococcus	Synechococcus subsubclade RSCCF101	49	0.0001363365818613	75.0	20.0	Particle-bound	75	3.57403729504552e-05	3.8146379180288768
KJ81	Synechococcus	unclassified	3134	0.0087199764806819	75.0	20.0	Particle-bound	75	3.57403729504552e-05	243.98112724704623
KJ84	Prochlorococcus	Prochlorococcus subclade AMZ-I	31	8.625375587145558e-05	75.0	5.0	Particle-bound	75	1.1195343291248364e-05	7.7044315326071295
KJ84	Prochlorococcus	Prochlorococcus subclade AMZ-III	20	5.5647584433197154e-05	75.0	5.0	Particle-bound	75	1.1195343291248364e-05	4.970600988778794
KJ84	Prochlorococcus	Prochlorococcus subclade HLI	799	0.0022231209981062	75.0	5.0	Particle-bound	75	1.1195343291248364e-05	198.57550950171046
KJ84	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	15014	0.0417746416340011	75.0	5.0	Particle-bound	75	1.1195343291248364e-05	3731.4301622762405
KJ84	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	47	0.000130771823418	75.0	5.0	Particle-bound	75	1.1195343291248364e-05	11.680912323628977
KJ84	Prochlorococcus	Prochlorococcus subclade LLI	424	0.0011797287899837	75.0	5.0	Particle-bound	75	1.1195343291248364e-05	105.37674096210331
KJ84	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	86	0.0002392846130627	75.0	5.0	Particle-bound	75	1.1195343291248364e-05	21.373584251744546
KJ84	Prochlorococcus	Prochlorococcus subclade LLIV	31	8.625375587145558e-05	75.0	5.0	Particle-bound	75	1.1195343291248364e-05	7.7044315326071295
KJ84	Prochlorococcus	Prochlorococcus subclade LLVII	431	0.0011992054445353	75.0	5.0	Particle-bound	75	1.1195343291248364e-05	107.11645130817418
KJ84	Prochlorococcus	Prochlorococcus subclade LLVIII	43	0.0001196423065313	75.0	5.0	Particle-bound	75	1.1195343291248364e-05	10.686792125867807
KJ84	Prochlorococcus	unclassified	5496	0.0152919562022425	75.0	5.0	Particle-bound	75	1.1195343291248364e-05	1365.9211517164056
KJ84	Synechococcus	Synechococcus subsubclade 5.1A-II	1416	0.0039398489778703	75.0	5.0	Particle-bound	75	1.1195343291248364e-05	351.91855000553335
KJ84	Synechococcus	Synechococcus subsubclade 5.1A-III	35	9.738327275809504e-05	75.0	5.0	Particle-bound	75	1.1195343291248364e-05	8.69855173036289
KJ84	Synechococcus	Synechococcus subsubclade 5.1A-IV	42	0.0001168599273097	75.0	5.0	Particle-bound	75	1.1195343291248364e-05	10.438262076434214
KJ84	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	49	0.0001363365818613	75.0	5.0	Particle-bound	75	1.1195343291248364e-05	12.177972422505094
KJ84	Synechococcus	Synechococcus subsubclade 5.1B-I	98	0.0002726731637226	75.0	5.0	Particle-bound	75	1.1195343291248364e-05	24.35594484501019
KJ84	Synechococcus	Synechococcus subsubclade 5.1B-VII	174	0.0004841339845688	75.0	5.0	Particle-bound	75	1.1195343291248364e-05	43.24422860237414
KJ84	Synechococcus	Synechococcus subsubclade 5.2C	147	0.0004090097455839	75.0	5.0	Particle-bound	75	1.1195343291248364e-05	36.533917267515285
KJ84	Synechococcus	Synechococcus subsubclade 5.3	2923	0.0081328944649117	75.0	5.0	Particle-bound	75	1.1195343291248364e-05	726.4533345100149
KJ84	Synechococcus	unclassified	147	0.0004090097455839	75.0	5.0	Particle-bound	75	1.1195343291248364e-05	36.533917267515285
KJ87	Prochlorococcus	Prochlorococcus subclade AMZ-II	44	0.000122424685753	75.0	1.2	Free-living	75	6.227376559529008e-06	19.659110796129422
KJ87	Prochlorococcus	Prochlorococcus subclade AMZ-III	88	0.000244849371506	75.0	1.2	Free-living	75	6.227376559529008e-06	39.318221592258844
KJ87	Prochlorococcus	Prochlorococcus subclade HLI	1834	0.0051028834925241	75.0	1.2	Free-living	75	6.227376559529008e-06	819.4274818206985
KJ87	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	50713	0.1411027974680363	75.0	1.2	Free-living	75	6.227376559529008e-06	22658.46558646331
KJ87	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	325	0.0009042732470394	75.0	1.2	Free-living	75	6.227376559529008e-06	145.20934110780553
KJ87	Prochlorococcus	Prochlorococcus subclade LLI	3363	0.0093571413224421	75.0	1.2	Free-living	75	6.227376559529008e-06	1502.5815819863967
KJ87	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	338	0.000940444176921	75.0	1.2	Free-living	75	6.227376559529008e-06	151.01771475212158
KJ87	Prochlorococcus	Prochlorococcus subclade LLVII	742	0.0020645253824716	75.0	1.2	Free-living	75	6.227376559529008e-06	331.5240956984534
KJ87	Prochlorococcus	unclassified	18739	0.052139004234684	75.0	1.2	Free-living	75	6.227376559529008e-06	8372.547209290231
KJ87	Synechococcus	Synechococcus subsubclade 5.1A-CRD2	221	0.0006149058079868	75.0	1.2	Free-living	75	6.227376559529008e-06	98.74235195330903
KJ87	Synechococcus	Synechococcus subsubclade 5.1A-EnvC-UC-A	862	0.0023984108890707	75.0	1.2	Free-living	75	6.227376559529008e-06	385.13985241517145
KJ87	Synechococcus	Synechococcus subsubclade 5.1A-II	2853	0.0079381279193955	75.0	1.2	Free-living	75	6.227376559529008e-06	1274.7146159402766
KJ87	Synechococcus	Synechococcus subsubclade 5.1A-III	487	0.0013550186809483	75.0	1.2	Free-living	75	6.227376559529008e-06	217.59061267539337
KJ87	Synechococcus	Synechococcus subsubclade 5.1A-IV	150	0.0004173568832489	75.0	1.2	Free-living	75	6.227376559529008e-06	67.01969589590159
KJ87	Synechococcus	Synechococcus subsubclade 5.1A-WPC1	134	0.0003728388157024	75.0	1.2	Free-living	75	6.227376559529008e-06	59.87092833368001
KJ87	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	96	0.0002671084052793	75.0	1.2	Free-living	75	6.227376559529008e-06	42.892605373377656
KJ87	Synechococcus	Synechococcus subsubclade 5.1B-I	261	0.0007262009768532	75.0	1.2	Free-living	75	6.227376559529008e-06	116.61427085888707
KJ87	Synechococcus	Synechococcus subsubclade 5.1B-IX	50	0.0001391189610829	75.0	1.2	Free-living	75	6.227376559529008e-06	22.339898631956494
KJ87	Synechococcus	Synechococcus subsubclade 5.2A	85	0.000236502233841	75.0	1.2	Free-living	75	6.227376559529008e-06	37.97782767433728
KJ87	Synechococcus	Synechococcus subsubclade 5.2B	80	0.0002225903377327	75.0	1.2	Free-living	75	6.227376559529008e-06	35.743837811140025
KJ87	Synechococcus	Synechococcus subsubclade 5.2C	49	0.0001363365818613	75.0	1.2	Free-living	75	6.227376559529008e-06	21.893100659326677
KJ87	Synechococcus	Synechococcus subsubclade 5.3	3509	0.0097633686888044	75.0	1.2	Free-living	75	6.227376559529008e-06	1567.8140859917469
KJ87	Synechococcus	unclassified	1107	0.0030800937983774	75.0	1.2	Free-living	75	6.227376559529008e-06	494.6053557118369
KJ90	Prochlorococcus	Prochlorococcus subclade AMZ-I	443	0.0012325939951953	75.0	0.2	Free-living	75	4.73696666688334e-06	260.2074453705789
KJ90	Prochlorococcus	Prochlorococcus subclade AMZ-III	791	0.0022008619643329	75.0	0.2	Free-living	75	4.73696666688334e-06	464.6141970386599
KJ90	Prochlorococcus	Prochlorococcus subclade HLI	28981	0.0806361322229243	75.0	0.2	Free-living	75	4.73696666688334e-06	17022.73583360011
KJ90	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	825189	2.295988727542277	75.0	0.2	Free-living	75	4.73696666688334e-06	484695.98563861323
KJ90	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	4467	0.0124288879831545	75.0	0.2	Free-living	75	4.73696666688334e-06	2623.807355463621
KJ90	Prochlorococcus	Prochlorococcus subclade LLI	32402	0.0901546515402227	75.0	0.2	Free-living	75	4.73696666688334e-06	19032.148182613124
KJ90	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	2520	0.0070115956385828	75.0	0.2	Free-living	75	4.73696666688334e-06	1480.1868224240723
KJ90	Prochlorococcus	Prochlorococcus subclade LLIV	813	0.0022620743072094	75.0	0.2	Free-living	75	4.73696666688334e-06	477.5364629487078
KJ90	Prochlorococcus	Prochlorococcus subclade LLVII	3951	0.010993180304778	75.0	0.2	Free-living	75	4.73696666688334e-06	2320.721482300592
KJ90	Prochlorococcus	Prochlorococcus subclade LLVIII	496	0.0013800600939432	75.0	0.2	Free-living	75	4.73696666688334e-06	291.3383586993241
KJ90	Prochlorococcus	unclassified	281346	0.7828112644971144	75.0	0.2	Free-living	75	4.73696666688334e-06	165255.81021497044
KJ90	Synechococcus	Synechococcus subsubclade 5.1A-AG676E04	213	0.0005926467742135	75.0	0.2	Free-living	75	4.73696666688334e-06	125.1110290382154
KJ90	Synechococcus	Synechococcus subsubclade 5.1A-CRD2	243	0.0006761181508633	75.0	0.2	Free-living	75	4.73696666688334e-06	142.73230073374108
KJ90	Synechococcus	Synechococcus subsubclade 5.1A-EnvC-UC-A	3572	0.009938658579769	75.0	0.2	Free-living	75	4.73696666688334e-06	2098.106083213814
KJ90	Synechococcus	Synechococcus subsubclade 5.1A-II	15040	0.0418469834937642	75.0	0.2	Free-living	75	4.73696666688334e-06	8834.130876689742
KJ90	Synechococcus	Synechococcus subsubclade 5.1A-III	2806	0.0078073560959775	75.0	0.2	Free-living	75	4.73696666688334e-06	1648.1762792547377
KJ90	Synechococcus	Synechococcus subsubclade 5.1A-IV	653	0.0018168936317438	75.0	0.2	Free-living	75	4.73696666688334e-06	383.55634723923754
KJ90	Synechococcus	Synechococcus subsubclade 5.1A-WPC1	329	0.000915402763926	75.0	0.2	Free-living	75	4.73696666688334e-06	193.2466129275687
KJ90	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	133	0.0003700564364807	75.0	0.2	Free-living	75	4.73696666688334e-06	78.12097118348028
KJ90	Synechococcus	Synechococcus subsubclade 5.1B-HK1	237	0.0006594238755333	75.0	0.2	Free-living	75	4.73696666688334e-06	139.2080463946275
KJ90	Synechococcus	Synechococcus subsubclade 5.1B-I	994	0.0027656849463298	75.0	0.2	Free-living	75	4.73696666688334e-06	583.8514688450334
KJ90	Synechococcus	Synechococcus subsubclade 5.1B-VI	29	8.068899742813588e-05	75.0	0.2	Free-living	75	4.73696666688334e-06	17.033895972340616
KJ90	Synechococcus	Synechococcus subsubclade 5.1B-VII	538	0.001496920021253	75.0	0.2	Free-living	75	4.73696666688334e-06	316.0081390730769
KJ90	Synechococcus	Synechococcus subsubclade 5.1B-VIII	205	0.0005703877404402	75.0	0.2	Free-living	75	4.73696666688334e-06	120.41202325273768
KJ90	Synechococcus	Synechococcus subsubclade 5.2A	467	0.0012993710965151	75.0	0.2	Free-living	75	4.73696666688334e-06	274.30446272699106
KJ90	Synechococcus	Synechococcus subsubclade 5.2B	568	0.0015803913979027	75.0	0.2	Free-living	75	4.73696666688334e-06	333.62941076858147
KJ90	Synechococcus	Synechococcus subsubclade 5.2C	511	0.0014217957822681	75.0	0.2	Free-living	75	4.73696666688334e-06	300.1489945470869
KJ90	Synechococcus	Synechococcus subsubclade 5.3	10908	0.0303501925498657	75.0	0.2	Free-living	75	4.73696666688334e-06	6407.094388492802
KJ90	Synechococcus	Synechococcus subsubclade RSCCF101	49	0.0001363365818613	75.0	0.2	Free-living	75	4.73696666688334e-06	28.781410436016827
KJ90	Synechococcus	unclassified	6351	0.0176708904367617	75.0	0.2	Free-living	75	4.73696666688334e-06	3730.423217942583
KJ93	Prochlorococcus	Prochlorococcus subclade AMZ-I	100	0.0002782379221659	150.0	20.0	Particle-bound	150	3.57403729504552e-05	7.78497534291556
KJ93	Prochlorococcus	Prochlorococcus subclade AMZ-II	49	0.0001363365818613	150.0	20.0	Particle-bound	150	3.57403729504552e-05	3.8146379180288768
KJ93	Prochlorococcus	Prochlorococcus subclade AMZ-III	241	0.00067055339242	150.0	20.0	Particle-bound	150	3.57403729504552e-05	18.761790576431565
KJ93	Prochlorococcus	Prochlorococcus subclade HLI	96	0.0002671084052793	150.0	20.0	Particle-bound	150	3.57403729504552e-05	7.473576329199945
KJ93	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	1654	0.0046020552326254	150.0	20.0	Particle-bound	150	3.57403729504552e-05	128.76349217186294
KJ93	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	128	0.0003561445403724	150.0	20.0	Particle-bound	150	3.57403729504552e-05	9.96476843893326
KJ93	Prochlorococcus	Prochlorococcus subclade LLI	1418	0.0039454137363136	150.0	20.0	Particle-bound	150	3.57403729504552e-05	110.3909503625745
KJ93	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	1140	0.0031719123126922	150.0	20.0	Particle-bound	150	3.57403729504552e-05	88.7487189092637
KJ93	Prochlorococcus	Prochlorococcus subclade LLIV	1264	0.003516927336178	150.0	20.0	Particle-bound	150	3.57403729504552e-05	98.40208833448133
KJ93	Prochlorococcus	Prochlorococcus subclade LLVII	2838	0.0078963922310706	150.0	20.0	Particle-bound	150	3.57403729504552e-05	220.9376002320096
KJ93	Prochlorococcus	Prochlorococcus subclade LLVIII	46	0.0001279894441963	150.0	20.0	Particle-bound	150	3.57403729504552e-05	3.5810886577407666
KJ93	Prochlorococcus	unclassified	911	0.0025347474709321	150.0	20.0	Particle-bound	150	3.57403729504552e-05	70.92112537398178
KJ93	Synechococcus	Synechococcus subsubclade 5.1A-EnvC-UC-A	98	0.0002726731637226	150.0	20.0	Particle-bound	150	3.57403729504552e-05	7.6292758360577535
KJ93	Synechococcus	Synechococcus subsubclade 5.1A-II	123	0.0003422326442641	150.0	20.0	Particle-bound	150	3.57403729504552e-05	9.575519671787342
KJ93	Synechococcus	Synechococcus subsubclade 5.1A-IV	47	0.000130771823418	150.0	20.0	Particle-bound	150	3.57403729504552e-05	3.658938411171069
KJ93	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	195	0.0005425639482236	150.0	20.0	Particle-bound	150	3.57403729504552e-05	15.180701918688003
KJ93	Synechococcus	Synechococcus subsubclade 5.1B-I	49	0.0001363365818613	150.0	20.0	Particle-bound	150	3.57403729504552e-05	3.8146379180288768
KJ93	Synechococcus	Synechococcus subsubclade 5.1B-VII	50	0.0001391189610829	150.0	20.0	Particle-bound	150	3.57403729504552e-05	3.8924876714563816
KJ93	Synechococcus	Synechococcus subsubclade 5.1B-XVI	180	0.0005008282598987	150.0	20.0	Particle-bound	150	3.57403729504552e-05	14.012955617250249
KJ93	Synechococcus	Synechococcus subsubclade 5.2A	39	0.0001085127896447	150.0	20.0	Particle-bound	150	3.57403729504552e-05	3.036140383737041
KJ93	Synechococcus	Synechococcus subsubclade 5.2B	144	0.000400662607919	150.0	20.0	Particle-bound	150	3.57403729504552e-05	11.210364493801316
KJ93	Synechococcus	Synechococcus subsubclade 5.2C	56	0.0001558132364129	150.0	20.0	Particle-bound	150	3.57403729504552e-05	4.3595861920326024
KJ93	Synechococcus	Synechococcus subsubclade 5.3	1079	0.0030021871801709	150.0	20.0	Particle-bound	150	3.57403729504552e-05	83.99988395008236
KJ93	Synechococcus	Synechococcus subsubclade RSCCF101	48	0.0001335542026396	150.0	20.0	Particle-bound	150	3.57403729504552e-05	3.736788164598574
KJ93	Synechococcus	unclassified	59	0.0001641603740779	150.0	20.0	Particle-bound	150	3.57403729504552e-05	4.593135452320713
KJ96	Prochlorococcus	Prochlorococcus subclade AMZ-I	111	0.0003088440936042	150.0	5.0	Particle-bound	150	1.1195343291248364e-05	27.586835487718353
KJ96	Prochlorococcus	Prochlorococcus subclade AMZ-III	43	0.0001196423065313	150.0	5.0	Particle-bound	150	1.1195343291248364e-05	10.686792125867807
KJ96	Prochlorococcus	Prochlorococcus subclade HLI	79	0.0002198079585111	150.0	5.0	Particle-bound	150	1.1195343291248364e-05	19.633873905673667
