sample_name	genus	clade	alignment_length	genome_equivalents	depth	Filter size (um)	cell_state	binned_depth	Efficiency	Absolute Genome Equivalent
KJ60	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	135	0.000375621194924	1000.0	5.0	Particle-bound	1000	4.8272032121246575e-05	7.781342081902392
KJ60	Synechococcus	Synechococcus subsubclade 5.1B-HK1	100	0.0002782379221659	1000.0	5.0	Particle-bound	1000	4.8272032121246575e-05	5.763957097704939
KJ60	Synechococcus	Synechococcus subsubclade 5.1B-VI	63	0.0001752898909645	1000.0	5.0	Particle-bound	1000	4.8272032121246575e-05	3.6312929715537594
KJ60	Synechococcus	Synechococcus subsubclade 5.1B-VIII	90	0.0002504141299493	1000.0	5.0	Particle-bound	1000	4.8272032121246575e-05	5.187561387934237
KJ60	Synechococcus	Synechococcus subsubclade 5.2B	49	0.0001363365818613	1000.0	5.0	Particle-bound	1000	4.8272032121246575e-05	2.8243389778756067
KJ60	Synechococcus	Synechococcus subsubclade 5.3	243	0.0006761181508633	1000.0	5.0	Particle-bound	1000	4.8272032121246575e-05	14.006415747426379
KJ60	Synechococcus	Synechococcus subsubclade RSCCF101	77	0.0002142432000678	1000.0	5.0	Particle-bound	1000	4.8272032121246575e-05	4.438246965233984
KJ60	Synechococcus	unclassified	84	0.0002337198546194	1000.0	5.0	Particle-bound	1000	4.8272032121246575e-05	4.84172396207306
KJ69	Prochlorococcus	Prochlorococcus subclade AMZ-III	26	7.23418597631563e-05	5.0	20.0	Particle-bound	5	1.1727461337249311e-05	6.168586506730208
KJ69	Prochlorococcus	Prochlorococcus subclade HLI	4162	0.0115802623205483	5.0	20.0	Particle-bound	5	1.1727461337249311e-05	987.4483477311948
KJ69	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	137174	0.3816700873519693	5.0	20.0	Particle-bound	5	1.1727461337249311e-05	32544.98790285421
KJ69	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	1060	0.0029493219749594	5.0	20.0	Particle-bound	5	1.1727461337249311e-05	251.48852681284274
KJ69	Prochlorococcus	Prochlorococcus subclade LLI	823	0.002289898099426	5.0	20.0	Particle-bound	5	1.1727461337249311e-05	195.2594882707239
KJ69	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	252	0.0007011595638582	5.0	20.0	Particle-bound	5	1.1727461337249311e-05	59.78783844983945
KJ69	Prochlorococcus	Prochlorococcus subclade LLVII	2141	0.0059570739135737	5.0	20.0	Particle-bound	5	1.1727461337249311e-05	507.9593734965097
KJ69	Prochlorococcus	Prochlorococcus subclade LLVIII	98	0.0002726731637226	5.0	20.0	Particle-bound	5	1.1727461337249311e-05	23.250826063823613
KJ69	Prochlorococcus	unclassified	43339	0.1205855330875165	5.0	20.0	Particle-bound	5	1.1727461337249311e-05	10282.321946737704
KJ69	Synechococcus	Synechococcus subsubclade 5.1A-CRD2	846	0.0023538928215242	5.0	20.0	Particle-bound	5	1.1727461337249311e-05	200.7163147959103
KJ69	Synechococcus	Synechococcus subsubclade 5.1A-EnvC-UC-A	380	0.0010573041042307	5.0	20.0	Particle-bound	5	1.1727461337249311e-05	90.1562643291299
KJ69	Synechococcus	Synechococcus subsubclade 5.1A-II	5013	0.0139480670381808	5.0	20.0	Particle-bound	5	1.1727461337249311e-05	1189.3509291630148
KJ69	Synechococcus	Synechococcus subsubclade 5.1A-III	147	0.0004090097455839	5.0	20.0	Particle-bound	5	1.1727461337249311e-05	34.87623909573542
KJ69	Synechococcus	Synechococcus subsubclade 5.1A-IV	911	0.0025347474709321	5.0	20.0	Particle-bound	5	1.1727461337249311e-05	216.13778106273662
KJ69	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	156	0.0004340511585789	5.0	20.0	Particle-bound	5	1.1727461337249311e-05	37.01151904037802
KJ69	Synechococcus	Synechococcus subsubclade 5.1B-I	129	0.0003589269195941	5.0	20.0	Particle-bound	5	1.1727461337249311e-05	30.60567920646726
KJ69	Synechococcus	Synechococcus subsubclade 5.1B-VII	37	0.0001029480312014	5.0	20.0	Particle-bound	5	1.1727461337249311e-05	8.778373105730193
KJ69	Synechococcus	Synechococcus subsubclade 5.1B-XVI	242	0.0006733357716416	5.0	20.0	Particle-bound	5	1.1727461337249311e-05	57.41530517802002
KJ69	Synechococcus	Synechococcus subsubclade 5.2B	635	0.001766810805754	5.0	20.0	Particle-bound	5	1.1727461337249311e-05	150.6558627605254
KJ69	Synechococcus	Synechococcus subsubclade 5.2C	49	0.0001363365818613	5.0	20.0	Particle-bound	5	1.1727461337249311e-05	11.625413031911807
KJ69	Synechococcus	Synechococcus subsubclade 5.3	7120	0.0198105400582181	5.0	20.0	Particle-bound	5	1.1727461337249311e-05	1689.2436895353417
KJ69	Synechococcus	unclassified	1265	0.0035197097153997	5.0	20.0	Particle-bound	5	1.1727461337249311e-05	300.12545888514114
KJ72	Prochlorococcus	Prochlorococcus subclade AMZ-III	47	0.000130771823418	5.0	5.0	Particle-bound	5	2.531157858540036e-06	51.66482326528176
KJ72	Prochlorococcus	Prochlorococcus subclade HLI	351	0.0009766151068026	5.0	5.0	Particle-bound	5	2.531157858540036e-06	385.83729715139486
KJ72	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	34581	0.0962174558642195	5.0	5.0	Particle-bound	5	2.531157858540036e-06	38013.218156104034
KJ72	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	148	0.0004117921248056	5.0	5.0	Particle-bound	5	2.531157858540036e-06	162.68923070768903
KJ72	Prochlorococcus	Prochlorococcus subclade LLI	265	0.0007373304937398	5.0	5.0	Particle-bound	5	2.531157858540036e-06	291.30166309148734
KJ72	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	207	0.0005759524988835	5.0	5.0	Particle-bound	5	2.531157858540036e-06	227.54507267899427
KJ72	Prochlorococcus	Prochlorococcus subclade LLIV	49	0.0001363365818613	5.0	5.0	Particle-bound	5	2.531157858540036e-06	53.86332638294576
KJ72	Prochlorococcus	Prochlorococcus subclade LLVII	264	0.0007345481145182	5.0	5.0	Particle-bound	5	2.531157858540036e-06	290.20241153267506
KJ72	Prochlorococcus	unclassified	11152	0.0310290930799507	5.0	5.0	Particle-bound	5	2.531157858540036e-06	12258.853384137878
KJ72	Synechococcus	Synechococcus subsubclade 5.1A-EnvC-UC-A	99	0.0002754555429443	5.0	5.0	Particle-bound	5	2.531157858540036e-06	108.82590432474328
KJ72	Synechococcus	Synechococcus subsubclade 5.1A-II	851	0.0023678047176325	5.0	5.0	Particle-bound	5	2.531157858540036e-06	935.4630765693305
KJ72	Synechococcus	Synechococcus subsubclade 5.1A-III	49	0.0001363365818613	5.0	5.0	Particle-bound	5	2.531157858540036e-06	53.86332638294576
KJ72	Synechococcus	Synechococcus subsubclade 5.1A-WPC1	49	0.0001363365818613	5.0	5.0	Particle-bound	5	2.531157858540036e-06	53.86332638294576
KJ72	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	125	0.0003477974027074	5.0	5.0	Particle-bound	5	2.531157858540036e-06	137.40644485445426
KJ72	Synechococcus	Synechococcus subsubclade 5.1B-HK1	49	0.0001363365818613	5.0	5.0	Particle-bound	5	2.531157858540036e-06	53.86332638294576
KJ72	Synechococcus	Synechococcus subsubclade 5.1B-I	37	0.0001029480312014	5.0	5.0	Particle-bound	5	2.531157858540036e-06	40.67230767692226
KJ72	Synechococcus	Synechococcus subsubclade 5.2B	123	0.0003422326442641	5.0	5.0	Particle-bound	5	2.531157858540036e-06	135.20794173679027
KJ72	Synechococcus	Synechococcus subsubclade 5.3	42614	0.1185683081518131	5.0	5.0	Particle-bound	5	2.531157858540036e-06	46843.50592823276
KJ72	Synechococcus	unclassified	1638	0.0045575371650788	5.0	5.0	Particle-bound	5	2.531157858540036e-06	1800.574053373176
KJ75	Prochlorococcus	Prochlorococcus subclade AMZ-I	98	0.0002726731637226	5.0	1.2	Free-living	5	1.5120897721155275e-06	180.3286873246353
KJ75	Prochlorococcus	Prochlorococcus subclade AMZ-III	281	0.0007818485612864	5.0	1.2	Free-living	5	1.5120897721155275e-06	517.0649095738112
KJ75	Prochlorococcus	Prochlorococcus subclade HLI	5257	0.0146269675682658	5.0	1.2	Free-living	5	1.5120897721155275e-06	9673.346012916661
KJ75	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	226355	0.629805448718817	5.0	1.2	Free-living	5	1.5120897721155275e-06	416513.26550385414
KJ75	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	762	0.0021201729669048	5.0	1.2	Free-living	5	1.5120897721155275e-06	1402.14754838168
KJ75	Prochlorococcus	Prochlorococcus subclade LLI	682	0.001897582629172	5.0	1.2	Free-living	5	1.5120897721155275e-06	1254.9404566880569
KJ75	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	607	0.0016889041875475	5.0	1.2	Free-living	5	1.5120897721155275e-06	1116.9338082252855
KJ75	Prochlorococcus	Prochlorococcus subclade LLIV	147	0.0004090097455839	5.0	1.2	Free-living	5	1.5120897721155275e-06	270.49303098695293
KJ75	Prochlorococcus	Prochlorococcus subclade LLVII	1387	0.0038591599804422	5.0	1.2	Free-living	5	1.5120897721155275e-06	2552.202952238044
KJ75	Prochlorococcus	Prochlorococcus subclade LLVIII	98	0.0002726731637226	5.0	1.2	Free-living	5	1.5120897721155275e-06	180.3286873246353
KJ75	Prochlorococcus	unclassified	67800	0.1886453112285383	5.0	1.2	Free-living	5	1.5120897721155275e-06	124758.0102103391
KJ75	Synechococcus	Synechococcus subsubclade 5.1A-EnvC-UC-A	1084	0.0030160990762792	5.0	1.2	Free-living	5	1.5120897721155275e-06	1994.6560924484331
KJ75	Synechococcus	Synechococcus subsubclade 5.1A-II	6548	0.0182190191434287	5.0	1.2	Free-living	5	1.5120897721155275e-06	12048.900455122395
KJ75	Synechococcus	Synechococcus subsubclade 5.1A-III	190	0.0005286520521153	5.0	1.2	Free-living	5	1.5120897721155275e-06	349.6168427722886
KJ75	Synechococcus	Synechococcus subsubclade 5.1A-IV	97	0.000269890784501	5.0	1.2	Free-living	5	1.5120897721155275e-06	178.48859867850467
KJ75	Synechococcus	Synechococcus subsubclade 5.1A-WPC1	123	0.0003422326442641	5.0	1.2	Free-living	5	1.5120897721155275e-06	226.3309034788925
KJ75	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	42	0.0001168599273097	5.0	1.2	Free-living	5	1.5120897721155275e-06	77.28372313913886
KJ75	Synechococcus	Synechococcus subsubclade 5.1B-I	137	0.0003811859533674	5.0	1.2	Free-living	5	1.5120897721155275e-06	252.09214452531617
KJ75	Synechococcus	Synechococcus subsubclade 5.1B-IX	88	0.000244849371506	5.0	1.2	Free-living	5	1.5120897721155275e-06	161.92780086293243
KJ75	Synechococcus	Synechococcus subsubclade 5.1B-VII	313	0.0008708846963795	5.0	1.2	Free-living	5	1.5120897721155275e-06	575.9477462512472
KJ75	Synechococcus	Synechococcus subsubclade 5.2A	234	0.0006510767378684	5.0	1.2	Free-living	5	1.5120897721155275e-06	430.5807432038209
KJ75	Synechococcus	Synechococcus subsubclade 5.2B	82	0.0002281550961761	5.0	1.2	Free-living	5	1.5120897721155275e-06	150.88726898595039
KJ75	Synechococcus	Synechococcus subsubclade 5.2C	45	0.0001252070649746	5.0	1.2	Free-living	5	1.5120897721155275e-06	82.80398907759682
KJ75	Synechococcus	Synechococcus subsubclade 5.3	5766	0.0160431985920907	5.0	1.2	Free-living	5	1.5120897721155275e-06	10609.95113381731
KJ75	Synechococcus	Synechococcus subsubclade RSCCF101	39	0.0001085127896447	5.0	1.2	Free-living	5	1.5120897721155275e-06	71.76345720061477
KJ75	Synechococcus	unclassified	1791	0.0049832411859928	5.0	1.2	Free-living	5	1.5120897721155275e-06	3295.598765290814
KJ78	Prochlorococcus	Prochlorococcus subclade AMZ-I	669	0.0018614116992904	5.0	0.2	Free-living	5	2.088001487169705e-06	891.4800639407358
KJ78	Prochlorococcus	Prochlorococcus subclade AMZ-II	293	0.0008152371119463	5.0	0.2	Free-living	5	2.088001487169705e-06	390.4389517707468
KJ78	Prochlorococcus	Prochlorococcus subclade AMZ-III	623	0.001733422255094	5.0	0.2	Free-living	5	2.088001487169705e-06	830.1824810688528
KJ78	Prochlorococcus	Prochlorococcus subclade HLI	100701	0.2801883700003693	5.0	0.2	Free-living	5	2.088001487169705e-06	134189.73679954885
KJ78	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	4359876	12.130828391413496	5.0	0.2	Free-living	5	2.088001487169705e-06	5809779.574370365
KJ78	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	13031	0.0362571836374496	5.0	0.2	Free-living	5	2.088001487169705e-06	17364.539182678633
KJ78	Prochlorococcus	Prochlorococcus subclade LLI	5761	0.0160292866959824	5.0	0.2	Free-living	5	2.088001487169705e-06	7676.855976625844
KJ78	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	6955	0.0193514474866443	5.0	0.2	Free-living	5	2.088001487169705e-06	9267.92801899546
KJ78	Prochlorococcus	Prochlorococcus subclade LLIV	1645	0.0045770138196304	5.0	0.2	Free-living	5	2.088001487169705e-06	2192.054865743684
KJ78	Prochlorococcus	Prochlorococcus subclade LLVII	7741	0.0215383975548689	5.0	0.2	Free-living	5	2.088001487169705e-06	10315.317152414624
KJ78	Prochlorococcus	Prochlorococcus subclade LLVIII	648	0.0018029817356355	5.0	0.2	Free-living	5	2.088001487169705e-06	863.4963848035613
KJ78	Prochlorococcus	unclassified	1456697	4.05308346505425	5.0	0.2	Free-living	5	2.088001487169705e-06	1941130.545145455
KJ78	Synechococcus	Synechococcus subsubclade 5.1A-AG676E04	99	0.0002754555429443	5.0	0.2	Free-living	5	2.088001487169705e-06	131.92305878942702
KJ78	Synechococcus	Synechococcus subsubclade 5.1A-CRD2	1377	0.0038313361882256	5.0	0.2	Free-living	5	2.088001487169705e-06	1834.9298177076457
KJ78	Synechococcus	Synechococcus subsubclade 5.1A-EnvC-UC-A	14108	0.0392538060591772	5.0	0.2	Free-living	5	2.088001487169705e-06	18799.702155569776
KJ78	Synechococcus	Synechococcus subsubclade 5.1A-II	185005	0.514754067903182	5.0	0.2	Free-living	5	2.088001487169705e-06	246529.5504175782
KJ78	Synechococcus	Synechococcus subsubclade 5.1A-III	9620	0.0267664881123678	5.0	0.2	Free-living	5	2.088001487169705e-06	12819.19015711521
KJ78	Synechococcus	Synechococcus subsubclade 5.1A-IV	1433	0.0039871494246385	5.0	0.2	Free-living	5	2.088001487169705e-06	1909.5529620733646
KJ78	Synechococcus	Synechococcus subsubclade 5.1A-WPC1	702	0.0019532302136052	5.0	0.2	Free-living	5	2.088001487169705e-06	935.4544168705609
KJ78	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	1366	0.0038007300167873	5.0	0.2	Free-living	5	2.088001487169705e-06	1820.2717000643547
KJ78	Synechococcus	Synechococcus subsubclade 5.1B-HK1	607	0.0016889041875475	5.0	0.2	Free-living	5	2.088001487169705e-06	808.861582678668
KJ78	Synechococcus	Synechococcus subsubclade 5.1B-I	1015	0.0028241149099847	5.0	0.2	Free-living	5	2.088001487169705e-06	1352.5444916290744
KJ78	Synechococcus	Synechococcus subsubclade 5.1B-IX	80	0.0002225903377327	5.0	0.2	Free-living	5	2.088001487169705e-06	106.60449195101972
KJ78	Synechococcus	Synechococcus subsubclade 5.1B-VI	67	0.0001864194078512	5.0	0.2	Free-living	5	2.088001487169705e-06	89.28126200900954
KJ78	Synechococcus	Synechococcus subsubclade 5.1B-VII	295	0.0008208018703896	5.0	0.2	Free-living	5	2.088001487169705e-06	393.1040640695139
KJ78	Synechococcus	Synechococcus subsubclade 5.1B-VIII	149	0.0004145745040273	5.0	0.2	Free-living	5	2.088001487169705e-06	198.55086625884425
KJ78	Synechococcus	Synechococcus subsubclade 5.1B-XVI	412	0.0011463402393238	5.0	0.2	Free-living	5	2.088001487169705e-06	549.0131335479407
KJ78	Synechococcus	Synechococcus subsubclade 5.2A	378	0.0010517393457874	5.0	0.2	Free-living	5	2.088001487169705e-06	503.7062244687561
KJ78	Synechococcus	Synechococcus subsubclade 5.2B	578	0.0016082151901193	5.0	0.2	Free-living	5	2.088001487169705e-06	770.2174543463773
KJ78	Synechococcus	Synechococcus subsubclade 5.2C	818	0.0022759862033177	5.0	0.2	Free-living	5	2.088001487169705e-06	1090.03093019958
KJ78	Synechococcus	Synechococcus subsubclade 5.3	6199	0.0172479687950694	5.0	0.2	Free-living	5	2.088001487169705e-06	8260.515570057902
KJ78	Synechococcus	Synechococcus subsubclade RSCCF101	87	0.0002420669922844	5.0	0.2	Free-living	5	2.088001487169705e-06	115.93238499677645
KJ78	Synechococcus	unclassified	40116	0.1116179248561068	5.0	0.2	Free-living	5	2.088001487169705e-06	53456.822488860096
KJ81	Prochlorococcus	Prochlorococcus subclade AMZ-I	282	0.000784630940508	75.0	20.0	Particle-bound	75	2.472731142740034e-05	31.731348667310034
KJ81	Prochlorococcus	Prochlorococcus subclade AMZ-II	196	0.0005453463274453	75.0	20.0	Particle-bound	75	2.472731142740034e-05	22.05441254891147
KJ81	Prochlorococcus	Prochlorococcus subclade AMZ-III	96	0.0002671084052793	75.0	20.0	Particle-bound	75	2.472731142740034e-05	10.802161248445195
KJ81	Prochlorococcus	Prochlorococcus subclade HLI	1526	0.0042459106922529	75.0	20.0	Particle-bound	75	2.472731142740034e-05	171.70935484510483
KJ81	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	51627	0.1436458920766334	75.0	20.0	Particle-bound	75	2.472731142740034e-05	5809.199778891422
KJ81	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	299	0.0008319313872762	75.0	20.0	Particle-bound	75	2.472731142740034e-05	33.64423138838849
KJ81	Prochlorococcus	Prochlorococcus subclade LLI	3536	0.0098384929277892	75.0	20.0	Particle-bound	75	2.472731142740034e-05	397.8796059844648
KJ81	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	2108	0.0058652553992589	75.0	20.0	Particle-bound	75	2.472731142740034e-05	237.19745741381365
KJ81	Prochlorococcus	Prochlorococcus subclade LLIV	1531	0.0042598225883612	75.0	20.0	Particle-bound	75	2.472731142740034e-05	172.27196741012813
KJ81	Prochlorococcus	Prochlorococcus subclade LLVII	9707	0.0270085551046522	75.0	20.0	Particle-bound	75	2.472731142740034e-05	1092.2560337362038
KJ81	Prochlorococcus	Prochlorococcus subclade LLVIII	183	0.0005091753975637	75.0	20.0	Particle-bound	75	2.472731142740034e-05	20.591619879850043
KJ81	Prochlorococcus	unclassified	18797	0.0523003822295403	75.0	20.0	Particle-bound	75	2.472731142740034e-05	2115.0856769485354
KJ81	Synechococcus	Synechococcus subsubclade 5.1A-AG676E04	70	0.0001947665455161	75.0	20.0	Particle-bound	75	2.472731142740034e-05	7.876575910322347
KJ81	Synechococcus	Synechococcus subsubclade 5.1A-CRD2	146	0.0004062273663623	75.0	20.0	Particle-bound	75	2.472731142740034e-05	16.42828689867833
KJ81	Synechococcus	Synechococcus subsubclade 5.1A-EnvC-UC-A	623	0.001733422255094	75.0	20.0	Particle-bound	75	2.472731142740034e-05	70.1015256018976
KJ81	Synechococcus	Synechococcus subsubclade 5.1A-II	7322	0.0203725806609934	75.0	20.0	Particle-bound	75	2.472731142740034e-05	823.8898402200952
KJ81	Synechococcus	Synechococcus subsubclade 5.1A-III	687	0.0019114945252803	75.0	20.0	Particle-bound	75	2.472731142740034e-05	77.30296643419844
KJ81	Synechococcus	Synechococcus subsubclade 5.1A-IV	441	0.0012270292367519	75.0	20.0	Particle-bound	75	2.472731142740034e-05	49.62242823504979
KJ81	Synechococcus	Synechococcus subsubclade 5.1A-WPC1	42	0.0001168599273097	75.0	20.0	Particle-bound	75	2.472731142740034e-05	4.7259455461950255
KJ81	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	2525	0.0070255075346911	75.0	20.0	Particle-bound	75	2.472731142740034e-05	284.1193453367572
KJ81	Synechococcus	Synechococcus subsubclade 5.1B-HK1	96	0.0002671084052793	75.0	20.0	Particle-bound	75	2.472731142740034e-05	10.802161248445195
KJ81	Synechococcus	Synechococcus subsubclade 5.1B-I	197	0.0005481287066669	75.0	20.0	Particle-bound	75	2.472731142740034e-05	22.1669350619137
KJ81	Synechococcus	Synechococcus subsubclade 5.1B-IX	40	0.0001112951688663	75.0	20.0	Particle-bound	75	2.472731142740034e-05	4.500900520182465
KJ81	Synechococcus	Synechococcus subsubclade 5.1B-VI	50	0.0001391189610829	75.0	20.0	Particle-bound	75	2.472731142740034e-05	5.626125650229093
KJ81	Synechococcus	Synechococcus subsubclade 5.1B-VII	50	0.0001391189610829	75.0	20.0	Particle-bound	75	2.472731142740034e-05	5.626125650229093
KJ81	Synechococcus	Synechococcus subsubclade 5.1B-VIII	200	0.0005564758443319	75.0	20.0	Particle-bound	75	2.472731142740034e-05	22.504502600928504
KJ81	Synechococcus	Synechococcus subsubclade 5.2A	94	0.000261543646836	75.0	20.0	Particle-bound	75	2.472731142740034e-05	10.577116222436679
KJ81	Synechococcus	Synechococcus subsubclade 5.2B	177	0.0004924811222337	75.0	20.0	Particle-bound	75	2.472731142740034e-05	19.91648480182045
KJ81	Synechococcus	Synechococcus subsubclade 5.2C	196	0.0005453463274453	75.0	20.0	Particle-bound	75	2.472731142740034e-05	22.05441254891147
KJ81	Synechococcus	Synechococcus subsubclade 5.3	11912	0.0331437012884122	75.0	20.0	Particle-bound	75	2.472731142740034e-05	1340.368174911473
KJ81	Synechococcus	Synechococcus subsubclade RSCCF101	49	0.0001363365818613	75.0	20.0	Particle-bound	75	2.472731142740034e-05	5.513603137226856
KJ81	Synechococcus	unclassified	3134	0.0087199764806819	75.0	20.0	Particle-bound	75	2.472731142740034e-05	352.64555575659114
KJ84	Prochlorococcus	Prochlorococcus subclade AMZ-I	31	8.625375587145558e-05	75.0	5.0	Particle-bound	75	3.2026404375507625e-06	26.932076064529628
KJ84	Prochlorococcus	Prochlorococcus subclade AMZ-III	20	5.5647584433197154e-05	75.0	5.0	Particle-bound	75	3.2026404375507625e-06	17.375532944857824
KJ84	Prochlorococcus	Prochlorococcus subclade HLI	799	0.0022231209981062	75.0	5.0	Particle-bound	75	3.2026404375507625e-06	694.1525411470619
KJ84	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	15014	0.0417746416340011	75.0	5.0	Particle-bound	75	3.2026404375507625e-06	13043.81258170477
KJ84	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	47	0.000130771823418	75.0	5.0	Particle-bound	75	3.2026404375507625e-06	40.832502420411735
KJ84	Prochlorococcus	Prochlorococcus subclade LLI	424	0.0011797287899837	75.0	5.0	Particle-bound	75	3.2026404375507625e-06	368.361298430961
KJ84	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	86	0.0002392846130627	75.0	5.0	Particle-bound	75	3.2026404375507625e-06	74.71479166287374
KJ84	Prochlorococcus	Prochlorococcus subclade LLIV	31	8.625375587145558e-05	75.0	5.0	Particle-bound	75	3.2026404375507625e-06	26.932076064529628
KJ84	Prochlorococcus	Prochlorococcus subclade LLVII	431	0.0011992054445353	75.0	5.0	Particle-bound	75	3.2026404375507625e-06	374.4427349616553
KJ84	Prochlorococcus	Prochlorococcus subclade LLVIII	43	0.0001196423065313	75.0	5.0	Particle-bound	75	3.2026404375507625e-06	37.35739583142125
KJ84	Prochlorococcus	unclassified	5496	0.0152919562022425	75.0	5.0	Particle-bound	75	3.2026404375507625e-06	4774.796453246906
KJ84	Synechococcus	Synechococcus subsubclade 5.1A-II	1416	0.0039398489778703	75.0	5.0	Particle-bound	75	3.2026404375507625e-06	1230.1877324959157
KJ84	Synechococcus	Synechococcus subsubclade 5.1A-III	35	9.738327275809504e-05	75.0	5.0	Particle-bound	75	3.2026404375507625e-06	30.4071826535012
KJ84	Synechococcus	Synechococcus subsubclade 5.1A-IV	42	0.0001168599273097	75.0	5.0	Particle-bound	75	3.2026404375507625e-06	36.488619184197056
KJ84	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	49	0.0001363365818613	75.0	5.0	Particle-bound	75	3.2026404375507625e-06	42.57005571489136
KJ84	Synechococcus	Synechococcus subsubclade 5.1B-I	98	0.0002726731637226	75.0	5.0	Particle-bound	75	3.2026404375507625e-06	85.14011142978272
KJ84	Synechococcus	Synechococcus subsubclade 5.1B-VII	174	0.0004841339845688	75.0	5.0	Particle-bound	75	3.2026404375507625e-06	151.16713662025833
KJ84	Synechococcus	Synechococcus subsubclade 5.2C	147	0.0004090097455839	75.0	5.0	Particle-bound	75	3.2026404375507625e-06	127.71016714467407
KJ84	Synechococcus	Synechococcus subsubclade 5.3	2923	0.0081328944649117	75.0	5.0	Particle-bound	75	3.2026404375507625e-06	2539.434139890951
KJ84	Synechococcus	unclassified	147	0.0004090097455839	75.0	5.0	Particle-bound	75	3.2026404375507625e-06	127.71016714467407
KJ87	Prochlorococcus	Prochlorococcus subclade AMZ-II	44	0.000122424685753	75.0	1.2	Free-living	75	8.022022294555503e-07	152.6107523237487
KJ87	Prochlorococcus	Prochlorococcus subclade AMZ-III	88	0.000244849371506	75.0	1.2	Free-living	75	8.022022294555503e-07	305.2215046474974
KJ87	Prochlorococcus	Prochlorococcus subclade HLI	1834	0.0051028834925241	75.0	1.2	Free-living	75	8.022022294555503e-07	6361.093630950635
KJ87	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	50713	0.1411027974680363	75.0	1.2	Free-living	75	8.022022294555503e-07	175894.2973317363
KJ87	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	325	0.0009042732470394	75.0	1.2	Free-living	75	8.022022294555503e-07	1127.2385114824783
KJ87	Prochlorococcus	Prochlorococcus subclade LLI	3363	0.0093571413224421	75.0	1.2	Free-living	75	8.022022294555503e-07	11664.31727420246
KJ87	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	338	0.000940444176921	75.0	1.2	Free-living	75	8.022022294555503e-07	1172.3280519418074
KJ87	Prochlorococcus	Prochlorococcus subclade LLVII	742	0.0020645253824716	75.0	1.2	Free-living	75	8.022022294555503e-07	2573.5722323693626
KJ87	Prochlorococcus	unclassified	18739	0.052139004234684	75.0	1.2	Free-living	75	8.022022294555503e-07	64994.838358988876
KJ87	Synechococcus	Synechococcus subsubclade 5.1A-CRD2	221	0.0006149058079868	75.0	1.2	Free-living	75	8.022022294555503e-07	766.5221878080952
KJ87	Synechococcus	Synechococcus subsubclade 5.1A-EnvC-UC-A	862	0.0023984108890707	75.0	1.2	Free-living	75	8.022022294555503e-07	2989.7833750705067
KJ87	Synechococcus	Synechococcus subsubclade 5.1A-II	2853	0.0079381279193955	75.0	1.2	Free-living	75	8.022022294555503e-07	9895.419917722067
KJ87	Synechococcus	Synechococcus subsubclade 5.1A-III	487	0.0013550186809483	75.0	1.2	Free-living	75	8.022022294555503e-07	1689.1235541291662
KJ87	Synechococcus	Synechococcus subsubclade 5.1A-IV	150	0.0004173568832489	75.0	1.2	Free-living	75	8.022022294555503e-07	520.2639283764613
KJ87	Synechococcus	Synechococcus subsubclade 5.1A-WPC1	134	0.0003728388157024	75.0	1.2	Free-living	75	8.022022294555503e-07	464.7691093497003
KJ87	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	96	0.0002671084052793	75.0	1.2	Free-living	75	8.022022294555503e-07	332.9689141609402
KJ87	Synechococcus	Synechococcus subsubclade 5.1B-I	261	0.0007262009768532	75.0	1.2	Free-living	75	8.022022294555503e-07	905.2592353751847
KJ87	Synechococcus	Synechococcus subsubclade 5.1B-IX	50	0.0001391189610829	75.0	1.2	Free-living	75	8.022022294555503e-07	173.42130945873734
KJ87	Synechococcus	Synechococcus subsubclade 5.2A	85	0.000236502233841	75.0	1.2	Free-living	75	8.022022294555503e-07	294.81622607994075
